settlement_id,name,lon,lat,district,division,pop_2km,n_schools_3km,n_clinics_3km,rwi,elevation_m,seasonal_water_px,flood_prone,place,dl_mbps,split,evidence_tier_REFERENCE_ONLY
S1144,Kampung Seng Kee,118.0917576,5.8318673,Sandakan,Sandakan,14277,9,1,0.669,3.0,88,True,hamlet,210.473,train,measured
S1145,Kampung Garinono,117.8167543,5.8244287,Sandakan,Sandakan,421,0,0,0.1105,56.0,0,False,village,34.9495,train,measured
S1146,Kampung Iran,117.5604771,5.8808116,Beluran,Sandakan,23375,3,2,0.15066666666666664,23.0,1,False,village,52.0395,train,measured
S1147,Kampung Lintuhun,116.3657838,5.6723615,Tambunan,Interior,8654,5,2,0.9615,580.0,2,False,village,42.746,train,measured
S1148,Kampung Timbou,116.3762806,5.6971603,Tambunan,Interior,6761,0,1,0.29733333333333334,614.0,0,False,village,34.769,train,measured
S1149,Kampung Papar,116.3609761,5.6770722,Tambunan,Interior,8193,4,2,0.675,590.0,0,False,village,42.746,train,measured
S1150,Kampung Tombotuon,116.4038244,5.7241723,Tambunan,Interior,5177,4,0,-0.019,648.0,0,False,village,40.429,train,measured
S1151,Kampung Kipaku,116.4067157,5.7396865,Tambunan,Interior,2175,4,0,-0.25433333333333336,666.0,0,False,village,57.034,train,measured
S1152,Kampung Pantai,116.3969058,5.7268046,Tambunan,Interior,6032,4,0,0.2803333333333334,668.0,0,False,village,42.551,train,measured
S1153,Kampung Jawa Uloi,115.9560133,5.1444047,Tenom,Interior,4071,7,2,0.29133333333333333,194.0,0,False,village,36.387,train,measured
S1154,Kampung Bunut,115.9511845,5.1227783,Tenom,Interior,9633,6,2,0.834,179.0,37,True,village,43.003,train,measured
S1155,Kampung Mantailang,115.9586872,5.1692031,Tenom,Interior,5120,2,0,-0.042,233.0,0,False,village,27.303,train,measured
S1156,Kampung Masjid Keningau,116.1524864,5.3308276,Keningau,Interior,25639,11,0,0.64375,280.0,8,True,hamlet,176.004,train,measured
S1157,Kampung Limbawan,116.1528422,5.3283971,Keningau,Interior,24648,12,0,0.64375,270.0,8,True,hamlet,171.093,train,measured
S1158,Kampung Mottou,116.1463312,5.3405593,Keningau,Interior,23933,11,1,0.643,300.0,6,True,hamlet,180.654,train,measured
S1159,Kampung Sondoton Baru,116.1696882,5.3668672,Keningau,Interior,19794,6,2,0.906,329.0,6,True,hamlet,119.901,train,measured
S1160,Kampung Istimewa,118.0531029,5.8077405,Sandakan,Sandakan,25494,5,0,1.1305,4.0,56,True,hamlet,177.614,train,measured
S1161,Kampung Gas Baru,118.033886,5.7933484,Sandakan,Sandakan,19454,2,0,1.1355,0.0,99,True,hamlet,196.248,train,measured
S1162,Kampung Gas,118.0351893,5.7962612,Sandakan,Sandakan,21787,2,0,1.1355,4.0,81,True,hamlet,196.248,train,measured
S1163,Kampung Desa Permai,118.0381552,5.7991646,Sandakan,Sandakan,23462,2,0,1.1355,9.0,63,True,hamlet,203.507,train,measured
S1164,Kampung Tabah Baru,118.0694752,5.8070579,Sandakan,Sandakan,22115,5,0,0.822,-1.0,83,True,hamlet,157.6135,train,measured
S1165,Kampung Karamunting Lama,118.0742504,5.8111522,Sandakan,Sandakan,20286,4,0,0.822,5.0,93,True,hamlet,137.613,train,measured
S1166,Park Residence,116.0904479,5.8733347,Penampang,West Coast,16269,0,0,0.9213333333333334,11.0,3,False,village,232.059,train,measured
S1167,Sugud,116.1000824,5.8759415,Penampang,West Coast,16310,0,0,0.68175,10.0,5,True,town,237.862,train,measured
S1168,Bukit Padang,116.1080861,5.9547841,KotaKinabalu,West Coast,46671,12,11,0.9375,19.0,42,True,village,202.161,train,measured
S1169,Minintod,116.121068,5.9437289,Penampang,West Coast,22581,7,1,0.8525,19.0,0,False,village,169.645,train,measured
S1170,Api-Api Centre,116.0692906,5.9751759,KotaKinabalu,West Coast,46058,13,15,1.044,18.0,243,True,village,208.9715,train,measured
S1171,Lido,116.0673379,5.9358749,Penampang,West Coast,67718,15,16,0.778,10.0,0,False,village,231.39,train,measured
S1172,Kepayan,116.0585403,5.9238375,Penampang,West Coast,51024,7,9,0.692,7.0,81,True,village,208.768,train,measured
S1173,Lintas,116.0786247,5.9429606,KotaKinabalu,West Coast,74688,19,21,0.903,4.0,0,False,village,223.11,train,measured
S1174,Kolombong,116.118493,5.9832534,KotaKinabalu,West Coast,65181,30,5,0.9116666666666666,5.0,31,True,village,220.971,train,measured
S1175,Karamunsing,116.074655,5.9708543,KotaKinabalu,West Coast,62928,17,17,1.0123333333333333,20.0,142,True,village,208.145,train,measured
S1176,Damai,116.0903835,5.9697232,KotaKinabalu,West Coast,67207,28,20,1.0466666666666666,32.0,0,False,village,219.791,train,measured
S1177,Luyang,116.0896432,5.9607598,KotaKinabalu,West Coast,70890,27,19,0.9546666666666667,9.0,4,False,village,220.114,train,measured
S1178,Kampung Setinggan Sembulan,116.0680273,5.9672262,KotaKinabalu,West Coast,59310,22,16,1.044,2.0,129,True,village,219.679,train,measured
S1179,Kampung Sembulan Lama,116.0687301,5.966714,KotaKinabalu,West Coast,61286,22,16,1.044,2.0,117,True,village,217.895,train,measured
S1180,Bundusan,116.1034512,5.9469302,KotaKinabalu,West Coast,51347,10,11,0.956,16.0,21,True,village,216.866,train,measured
S1181,Kampung Forest,118.1136084,5.8685825,Sandakan,Sandakan,41122,13,2,1.2395,1.0,256,True,hamlet,170.88,train,measured
S1182,Kampung Lingkudau,116.1620455,5.3313818,Keningau,Interior,24024,11,1,0.5725,270.0,29,True,hamlet,186.434,train,measured
S1183,Kampung Kauran,116.1317302,5.3163558,Keningau,Interior,7831,6,0,0.461,263.0,4,False,village,80.3635,train,measured
S1184,Kampung Ria,116.1657528,5.3400169,Keningau,Interior,24649,10,1,0.7526666666666667,283.0,5,True,hamlet,157.8685,train,measured
S1185,Kampung Minawo Laut,116.1815292,5.3168613,Keningau,Interior,3398,1,0,-0.068,315.0,0,False,village,133.622,train,measured
S1186,Kampung Minawo Ulu,116.1933541,5.3178138,Keningau,Interior,1253,0,0,-0.205,335.0,0,False,village,129.126,train,measured
S1187,Kampung Pasir Putih,116.1652611,5.3728182,Keningau,Interior,15895,4,2,0.73075,336.0,6,True,hamlet,106.3275,train,measured
S1188,Kampung Labak,116.0664603,5.8225766,Papar,West Coast,4888,1,0,0.5753333333333334,13.0,0,False,village,161.205,train,measured
S1189,Kampung Paung Maragang,115.8534799,5.4683256,Beaufort,Interior,389,0,0,-0.402,26.0,0,False,village,9.631,validate,low_evidence
S1190,Salimandut,116.8662016,6.4860679,KotaMarudu,Kudat,1744,1,0,-0.3243333333333333,19.0,0,False,village,19.577,train,measured
S1191,Teringai Darat,116.6673028,6.6674862,KotaMarudu,Kudat,380,1,0,-0.075,44.0,0,False,village,89.53,train,measured
S1192,Teringai Laut,116.6347475,6.674904,KotaMarudu,Kudat,188,0,0,-0.183,26.0,0,False,village,14.5925,train,measured
S1193,Samparita,116.9378807,6.5352261,KotaMarudu,Kudat,206,1,0,-0.5155,56.0,46,True,village,93.215,train,measured
S1194,Dombotuon,116.6304968,5.9126995,Ranau,West Coast,144,0,0,-0.2285,626.0,0,False,village,23.715,train,measured
S1195,Kampung Tinusa 1,118.0826422,5.8950994,Sandakan,Sandakan,21694,4,0,0.8563333333333333,9.0,47,True,hamlet,79.845,train,measured
S1198,Soniton Ulu,116.9936642,6.5230887,Pitas,Kudat,0,0,0,-0.4535,62.0,0,False,village,34.7085,validate,low_evidence
S1203,Bambanagan 1,117.0632897,6.4738447,Pitas,Kudat,0,0,0,-0.605,152.0,0,False,village,272.22,validate,low_evidence
S1205,Nabongan,116.9866071,6.526204,Pitas,Kudat,0,0,0,-0.4963333333333333,192.0,0,False,village,39.271,validate,low_evidence
S1207,Longgom,117.1052237,6.6638091,Pitas,Kudat,0,0,0,-0.0765,23.0,0,False,village,10.378,train,measured
S1208,Pakagaya,117.0300315,6.576136,Pitas,Kudat,0,0,0,-0.3066666666666667,171.0,0,False,village,40.508,train,measured
S1209,Marang Parang,117.0458134,6.5841352,Pitas,Kudat,0,0,0,-0.5163333333333334,80.0,0,False,village,40.508,train,measured
S1210,Manggis,117.0429938,6.5769116,Pitas,Kudat,0,0,0,-0.5163333333333334,38.0,0,False,village,45.861,train,measured
S1211,Bambangan Ulu,117.0279207,6.5885598,Pitas,Kudat,0,0,0,-0.2345,56.0,43,True,village,26.839,train,measured
S1212,Salungkapit,117.014599,6.6435091,Pitas,Kudat,420,0,0,-0.6885,68.0,37,True,village,25.97,train,measured
S1213,Singgah Mata,117.0855448,6.6776111,Pitas,Kudat,1142,0,0,0.116,11.0,0,False,village,14.115,validate,low_evidence
S1214,Rinasuk Bai,117.0750177,6.6688346,Pitas,Kudat,899,0,0,-0.12566666666666665,25.0,0,False,village,14.565,validate,low_evidence
S1215,Nibang,116.9956722,6.5488135,Pitas,Kudat,132,0,0,-0.6305,45.0,70,True,village,46.8605,validate,low_evidence
S1216,Mandurian Ulu,117.0030458,6.595605,Pitas,Kudat,0,0,0,-0.54475,85.0,0,False,village,18.2315,train,measured
S1217,Sumbilingon,117.0000869,6.5471766,Pitas,Kudat,66,0,0,-0.6305,183.0,53,True,village,46.8605,validate,low_evidence
S1220,Bilangau Besar,116.9990688,6.6662192,Pitas,Kudat,0,0,0,-0.451,14.0,0,False,village,27.9525,train,measured
S1221,Soniton Laut,116.9890607,6.559648,Pitas,Kudat,132,0,0,-0.6305,49.0,48,True,village,46.8605,validate,low_evidence
S1222,Dandun Darat,117.0287968,6.6601369,Pitas,Kudat,420,0,0,-0.38175,15.0,0,False,village,22.916,train,measured
S1223,Sosop Bai,117.0744373,6.6433712,Pitas,Kudat,79,0,0,-0.49725,59.0,0,False,village,22.489,train,measured
S1224,Mandamai Bai,117.0724613,6.6384114,Pitas,Kudat,158,0,0,-0.49725,32.0,0,False,village,65.1415,validate,low_evidence
S1226,Pampang Minalad,117.0150969,6.5857086,Pitas,Kudat,0,0,0,-0.022,34.0,48,True,village,20.976,train,measured
S1227,Dowokon,117.0399886,6.6011253,Pitas,Kudat,0,0,0,-0.5635,36.0,0,False,village,21.109,train,measured
S1228,Pinapak,117.0263623,6.5975969,Pitas,Kudat,0,0,0,-0.45925,21.0,74,True,village,21.109,train,measured
S1229,Perupuk,117.0328854,6.6113481,Pitas,Kudat,0,0,0,-0.679,42.0,88,True,village,19.083,train,measured
S1230,Kedundung,117.0081844,6.5813559,Pitas,Kudat,66,0,0,-0.5816666666666667,74.0,77,True,village,11.9435,validate,low_evidence
S1231,Tutuwoon,117.0464107,6.6560888,Pitas,Kudat,139,0,0,-0.27466666666666667,11.0,0,False,village,20.8355,validate,low_evidence
S1232,Pandan,117.0340874,6.6366443,Pitas,Kudat,0,0,0,-0.6883333333333334,18.0,52,True,village,20.102,validate,low_evidence
S1233,Sapatalang,117.004257,6.6611144,Pitas,Kudat,420,0,0,-0.451,39.0,0,False,village,24.535,train,measured
S1235,Sosop,117.0696958,6.659862,Pitas,Kudat,228,0,0,-0.16325,39.0,0,False,village,35.306,train,measured
S1236,Lugu,117.0450732,6.6349887,Pitas,Kudat,0,0,0,-0.652,23.0,80,True,village,20.102,validate,low_evidence
S1238,Kibulu,117.0904352,6.6726134,Pitas,Kudat,899,0,0,-0.02333333333333333,12.0,0,False,village,10.378,validate,low_evidence
S1240,Maliau Layung,117.0419798,6.5802325,Pitas,Kudat,0,0,0,-0.5163333333333334,32.0,0,False,village,45.861,train,measured
S1241,Rukom Laut,117.0920842,6.6941191,Pitas,Kudat,244,0,0,0.060666666666666674,30.0,14,True,village,39.916,train,measured
S1242,Pandan Mandamai,117.0477281,6.6406578,Pitas,Kudat,0,0,0,-0.558,21.0,60,True,village,20.8355,validate,low_evidence
S1243,Rukom Darat,117.1039099,6.6774993,Pitas,Kudat,0,0,0,-0.31033333333333335,17.0,3,False,village,12.827,train,measured
S1244,Layang,117.1326059,6.651337,Pitas,Kudat,0,0,0,-0.41,21.0,0,False,village,10.045,validate,low_evidence
S1245,Layong,117.1209852,6.6856458,Pitas,Kudat,0,0,0,-0.378,13.0,0,False,village,20.551,train,measured
S1247,Dandun Laut,117.0157769,6.6626223,Pitas,Kudat,420,0,0,-0.4895,14.0,86,True,village,26.4225,train,measured
S1248,Bitulung,117.0158056,6.6674992,Pitas,Kudat,420,0,0,-0.4895,19.0,78,True,village,19.262,train,measured
S1249,Dandun Pusat,117.0194912,6.6589988,Pitas,Kudat,420,0,0,-0.5203333333333333,15.0,81,True,village,26.4225,train,measured
S1250,Bawang,117.0465576,6.6751967,Pitas,Kudat,450,0,0,-0.1595,11.0,56,True,village,13.09,train,measured
S1251,Tumbalang Kimbalang,117.1479476,6.7035443,Pitas,Kudat,0,0,0,-0.454,11.0,0,False,village,19.618,validate,low_evidence
S1252,Kusilad,117.0783703,6.6949553,Pitas,Kudat,400,0,0,-0.05733333333333331,8.0,100,True,village,35.306,train,measured
S1253,Kinangoh,117.1241957,6.7303801,Pitas,Kudat,0,0,0,-0.4905,13.0,0,False,village,14.351,validate,low_evidence
S1254,Gambir,117.123128,6.7174121,Pitas,Kudat,0,0,0,-0.642,10.0,0,False,village,19.618,validate,low_evidence
S1255,Ladap,117.1212654,6.7146886,Pitas,Kudat,0,0,0,-0.642,23.0,0,False,village,19.618,validate,low_evidence
S1256,Andap,117.1182113,6.7137465,Pitas,Kudat,0,0,0,-0.642,10.0,0,False,village,19.618,validate,low_evidence
S1257,Marais,115.8774283,4.8602808,Tenom,Interior,1350,0,0,-0.04266666666666665,227.0,99,True,village,11.212,train,measured
S1259,Mogunsop,115.8778796,4.6649757,Tenom,Interior,0,0,0,-0.2,476.0,0,False,village,83.873,train,measured
S1262,Belumbong,115.9165432,4.9498512,Tenom,Interior,1360,0,0,0.1785,203.0,136,True,village,14.5345,train,measured
S1263,Mansasoh,115.9085547,5.0311813,Tenom,Interior,95,0,0,-0.341,233.0,0,False,village,39.242,validate,low_evidence
S1264,Maanas,115.8888462,4.8380444,Tenom,Interior,1085,0,0,0.057,233.0,0,False,village,13.422,train,measured
S1265,Katambalang,115.8820235,4.8489683,Tenom,Interior,1575,0,0,0.03975,225.0,96,True,village,11.212,train,measured
S1266,Abul,115.8990228,4.9000969,Tenom,Interior,758,0,0,0.14866666666666667,250.0,0,False,village,31.606,train,measured
S1267,Maugus,115.9287947,4.9567649,Tenom,Interior,1244,0,0,0.15675,197.0,220,True,village,12.0275,train,measured
S1268,Batu-Batu,115.9677481,5.0300298,Tenom,Interior,720,0,0,0.2575,214.0,0,False,village,25.095,train,measured
S1270,Bangkulin,115.9010094,4.8751133,Tenom,Interior,1026,0,0,0.19933333333333336,251.0,41,True,village,10.781,train,measured
S1271,Malutut,115.8645618,4.6754545,Tenom,Interior,0,0,0,-0.3126666666666667,430.0,0,False,village,49.11,train,measured
S1272,Alutok,115.8593433,4.6599606,Tenom,Interior,0,0,0,-0.3495,457.0,0,False,village,83.873,train,measured
S1273,Mamaitom,115.9076972,4.8816281,Tenom,Interior,872,0,0,0.1045,282.0,10,True,village,15.2435,train,measured
S1274,Namatutan,115.9099937,4.8905928,Tenom,Interior,1187,0,0,0.145,316.0,0,False,village,50.7315,train,measured
S1275,Kauran,115.9278051,4.9389728,Tenom,Interior,506,0,0,0.0485,201.0,108,True,village,15.251,train,measured
S1278,Nanturaan,115.8686313,4.781721,Tenom,Interior,652,0,0,-0.242,479.0,0,False,village,74.9245,validate,low_evidence
S1279,Kemabong Baru,115.9145524,4.9003822,Tenom,Interior,5514,0,0,0.16833333333333336,246.0,15,True,village,41.9395,train,measured
S1282,Masanoi Ulu,115.8933589,4.9714154,Tenom,Interior,517,0,0,0.0655,271.0,0,False,village,30.112,train,measured
S1283,Kuala Rolok,115.8960283,4.8274087,Tenom,Interior,105,0,0,0.287,269.0,0,False,village,20.308,validate,low_evidence
S1286,Sumandalom,115.9389239,5.01491,Tenom,Interior,1944,0,1,0.0555,189.0,152,True,village,20.987,train,measured
S1287,Kalibatang Lama,115.8968561,4.8626957,Tenom,Interior,710,0,0,0.232,220.0,71,True,village,9.638,train,measured
S1288,Mailo Malalaat,115.8918758,4.9828339,Tenom,Interior,566,0,0,0.0655,303.0,0,False,village,45.868,train,measured
S1289,Kungkular,115.8746945,4.7973202,Tenom,Interior,1323,0,0,-0.323,452.0,0,False,village,77.686,validate,low_evidence
S1290,Kuala Tomani Scheme,115.8824868,4.8455687,Tenom,Interior,1514,0,0,0.03975,269.0,64,True,village,11.212,train,measured
S1291,Ulu Sugiang,115.8871329,4.9171306,Tenom,Interior,416,0,0,-0.3435,286.0,0,False,village,15.296,train,measured
S1292,Sugiang Lama,115.9209908,4.931657,Tenom,Interior,2679,0,0,0.17866666666666667,201.0,85,True,village,34.4755,train,measured
S1293,Kuala Tolokoson,115.9234644,4.8786559,Tenom,Interior,711,0,0,-0.066,232.0,95,True,village,16.6355,validate,low_evidence
S1294,Enubah,115.9218609,5.009984,Tenom,Interior,2706,0,1,0.311,196.0,99,True,village,36.2545,train,measured
S1295,Sibulu,115.9239912,4.8950427,Tenom,Interior,2476,0,0,0.02075,215.0,93,True,village,54.913,train,measured
S1296,Pemaluyan,115.9189645,4.9424497,Tenom,Interior,909,0,0,0.20966666666666667,197.0,136,True,village,16.264,train,measured
S1297,Kaparungan,115.8841145,4.8680918,Tenom,Interior,698,0,0,-0.0615,250.0,0,False,village,9.1145,train,measured
S1299,Belumbong Baru,115.9099196,4.9725045,Tenom,Interior,822,0,0,0.03666666666666668,218.0,0,False,village,15.041,train,measured
S1300,Baru Jumpa,115.8993904,4.9350834,Tenom,Interior,1259,0,0,-0.017,265.0,0,False,village,15.251,train,measured
S1302,Ulu Mansasoh,115.9024713,5.0292796,Tenom,Interior,95,0,0,-0.374,318.0,0,False,village,39.242,validate,low_evidence
S1304,Sugiang Baru,115.9008991,4.9193841,Tenom,Interior,3393,0,0,0.09125,243.0,0,False,village,19.668,train,measured
S1305,Mampusuh,115.8780063,4.9719694,Tenom,Interior,31,0,0,-0.107,499.0,0,False,village,61.5205,validate,low_evidence
S1306,Sindungon Laut,115.9826051,5.0668444,Tenom,Interior,76,0,0,-0.28,221.0,0,False,village,41.407,train,measured
S1307,Mailo,115.8942416,4.9820097,Tenom,Interior,639,0,0,0.0655,274.0,0,False,village,49.711,train,measured
S1308,Angalor,115.9377015,4.9617425,Tenom,Interior,598,0,0,0.135,212.0,193,True,village,13.818,train,measured
S1309,Batu,115.9343143,4.9686314,Tenom,Interior,762,0,0,0.007333333333333321,203.0,232,True,village,8.603,train,measured
S1310,Lalandang,115.9360104,5.0057309,Tenom,Interior,2158,0,1,0.045666666666666654,190.0,111,True,village,27.436,train,measured
S1311,Sungei Api,115.8990804,5.0199503,Tenom,Interior,376,0,0,-0.39233333333333326,266.0,0,False,village,37.262,train,measured
S1312,Mile 14,115.9182353,4.955506,Tenom,Interior,1209,0,0,0.005,196.0,147,True,village,13.818,train,measured
S1313,Sindungon Panjang,115.9475247,5.0073294,Tenom,Interior,1411,0,1,-0.148,226.0,26,True,village,8.718,train,measured
S1314,Mandalom Baru,115.9695325,5.0691297,Tenom,Interior,458,0,0,0.19225,188.0,75,True,village,41.9745,train,measured
S1315,Blok 5,116.0012316,5.122124,Tenom,Interior,672,0,0,-0.08033333333333333,256.0,0,False,village,9.823,train,measured
S1316,Ingatan Baru,115.929199,5.0042828,Tenom,Interior,2902,0,1,0.1505,192.0,116,True,village,33.885,train,measured
S1317,Sindungon,115.9217612,5.03185,Tenom,Interior,210,0,0,-0.15,200.0,0,False,village,6.1865,train,measured
S1318,Makakumpai,115.966963,5.117836,Tenom,Interior,2196,5,2,0.149,182.0,91,True,village,36.769,train,measured
S1319,Kampung Cina,115.7459965,5.3475809,Beaufort,Interior,10315,9,4,0.6766666666666667,18.0,54,True,village,101.86,train,measured
S1320,Kampung Muhibbah,115.7411739,5.3861222,Beaufort,Interior,3881,1,0,0.4955,12.0,8,True,village,36.404,train,measured
S1321,Bandar Embara Budi,119.1443099,5.1656349,LahadDatu,Tawau,1895,0,0,-0.192,25.0,0,False,town,46.623,train,measured
S1323,Bandar Gemala Pura,119.214677,5.2775082,Kinabatangan,Sandakan,2074,0,0,-0.5413333333333333,28.0,0,False,town,38.948,validate,low_evidence
S1324,Hamparan Badai,119.2047753,5.3663703,Kinabatangan,Sandakan,1646,0,0,0.28,47.0,21,True,village,46.691,train,measured
S1325,Felda Anjung Teduh,118.9142663,5.0627134,LahadDatu,Tawau,4069,0,0,-0.09825,22.0,0,False,village,39.0595,validate,low_evidence
S1326,Felda Gugusan Umas,117.6581544,4.4777903,Tawau,Tawau,12538,2,0,0.20875,30.0,0,False,village,139.1355,train,measured
S1327,Kampung Pasir Putih,117.8634798,4.2962761,Tawau,Tawau,31372,1,0,0.8783333333333334,9.0,81,True,village,177.162,train,measured
S1328,Kampung Kau Sing,117.9691932,4.2588628,Tawau,Tawau,15138,3,0,0.57925,35.0,0,False,hamlet,165.374,train,measured
S1329,Kampung Jaya Baru,118.2512359,4.6806536,Kunak,Tawau,25201,7,5,0.8215,13.0,110,True,village,84.7535,train,measured
S1330,Kampung JKR Lama,118.2489301,4.6865665,Kunak,Tawau,28255,8,5,1.095,12.0,189,True,village,85.451,train,measured
S1331,Kampung Sungai Atas,118.251426,4.669873,Kunak,Tawau,17220,6,5,0.8215,18.0,1,False,village,74.296,train,measured
S1332,Kampung Sungai Langgas,118.2373642,4.6657885,Kunak,Tawau,16548,6,5,0.2785,30.0,0,False,village,69.786,train,measured
S1333,Kampung Telaga Tujuh,118.2607451,4.6544051,Kunak,Tawau,916,3,0,-0.10966666666666665,23.0,12,True,village,44.838,train,measured
S1334,Kampung Pangi Laut,118.2888423,4.6596024,Kunak,Tawau,2267,2,1,-0.204,7.0,106,True,village,37.904,train,measured
S1335,Kampung Pangi Sungai Duyung,118.2946921,4.6530187,Kunak,Tawau,1929,2,1,-0.204,17.0,134,True,village,37.904,train,measured
S1336,Kampung Pangi Hujung,118.2945101,4.6562419,Kunak,Tawau,1953,2,1,-0.204,7.0,116,True,village,37.904,train,measured
S1337,Kampung Hampilan,118.2787498,4.6596061,Kunak,Tawau,2401,2,1,-0.309,9.0,59,True,village,59.825,train,measured
S1338,Kampung Kasnuri,118.2701645,4.6567709,Kunak,Tawau,1903,2,1,-0.414,11.0,54,True,village,69.3555,train,measured
S1339,Kampung Kunak Jaya,118.2379935,4.6907123,Kunak,Tawau,29398,8,5,0.9085,20.0,40,True,village,94.574,train,measured
S1340,Kampung Buang Sayang,118.2416671,4.7000384,Kunak,Tawau,17758,8,5,0.8305,5.0,90,True,village,85.451,train,measured
S1341,Kampung Buang Sayang,118.2374481,4.7017439,Kunak,Tawau,14215,8,5,0.7943333333333333,14.0,90,True,village,77.691,train,measured
S1342,Kampung Cina,118.2327822,4.6819223,Kunak,Tawau,33464,8,5,0.6086666666666666,22.0,0,False,village,84.7535,train,measured
S1343,Kampung Putra Jaya,118.2264649,4.7015676,Kunak,Tawau,9909,4,1,0.644,11.0,37,True,village,63.3955,train,measured
S1344,Kampung Kabog,118.2202747,4.6987884,Kunak,Tawau,7168,3,1,0.457,28.0,0,False,village,50.9075,train,measured
S1345,Kampung Madai,118.1892659,4.7240551,Kunak,Tawau,1768,3,0,-0.21625,8.0,28,True,village,27.367,train,measured
S1346,Kampung Dasar,118.2130149,4.7108573,Kunak,Tawau,1227,2,0,0.3245,19.0,0,False,village,27.085,train,measured
S1347,KAMPUNG LORMALONG,118.2035741,4.7042168,Kunak,Tawau,1179,3,0,0.033666666666666636,26.0,0,False,village,27.226,train,measured
S1348,Taman Sri Idaman Kunak,118.2142042,4.6737847,Kunak,Tawau,16801,1,1,0.19925,61.0,0,False,village,169.658,train,measured
S1349,Kampung Sri Bahagia,118.1992386,4.6666644,Kunak,Tawau,9228,1,0,-0.11066666666666669,141.0,11,True,village,291.62,train,measured
S1350,Kampung Simpang Empat,118.2152212,4.6796406,Kunak,Tawau,16930,2,1,0.19925,44.0,0,False,village,153.621,train,measured
S1351,Kampung Kadazan,118.2086639,4.6682041,Kunak,Tawau,14712,1,1,0.025,120.0,11,True,village,238.599,train,measured
S1352,Kampung Wawasan,118.2143669,4.6832651,Kunak,Tawau,13885,2,1,0.061,46.0,0,False,village,112.5915,train,measured
S1353,PPR Sri Pangkalan,118.2135657,4.6656399,Kunak,Tawau,15282,1,1,0.3115,95.0,0,False,village,221.679,train,measured
S1354,Kampung Mostyn Lama,118.1979179,4.6644704,Kunak,Tawau,7453,1,0,0.108,152.0,10,True,village,312.688,train,measured
S1355,Kampung Cenderawasih Kunak,118.2055371,4.6503874,Kunak,Tawau,6578,1,0,0.141,156.0,4,False,village,229.446,train,measured
S1356,Kg. Kotog Ulu Sugut,116.9724739,6.085687,Ranau,West Coast,407,1,0,-0.4585,85.0,59,True,village,88.437,train,measured
S1357,Kampung Nusa-Nusa,117.1329206,7.3278736,Kudat,Kudat,86,0,0,0.0045,11.0,125,True,hamlet,164.7355,validate,low_evidence
S1359,Kampung Cenderamata,118.0600098,5.8076773,Sandakan,Sandakan,26583,5,0,1.0276666666666667,1.0,69,True,hamlet,196.0515,train,measured
S1361,Kampung Ulu Memanjang,117.5756268,5.7182772,Beluran,Sandakan,4605,0,0,0.12333333333333334,41.0,19,True,hamlet,32.8465,train,measured
S1364,Ladang Chu Lip Keong,117.9461519,5.9950993,Sandakan,Sandakan,118,0,0,-0.128,16.0,0,False,village,27.844,validate,low_evidence
S1365,Kampung Sentosa,118.0140645,5.9484425,Sandakan,Sandakan,888,0,0,0.2285,10.0,0,False,hamlet,91.54,train,measured
S1366,Kampung Dandulit,117.9113975,5.9945988,Sandakan,Sandakan,657,0,0,0.039,18.0,60,True,hamlet,112.59,train,measured
S1367,Kampung Banting,117.9376049,6.002548,Sandakan,Sandakan,58,0,0,0.042,14.0,58,True,hamlet,47.7895,train,measured
S1370,Kampung Gua Madai,118.1537403,4.7189589,Kunak,Tawau,138,0,0,-0.3065,52.0,0,False,hamlet,93.835,validate,low_evidence
S1372,Kampung Kabog Baru,118.2283772,4.6964535,Kunak,Tawau,15350,7,5,0.7943333333333333,23.0,19,True,village,69.656,train,measured
S1373,Kampung Bayangan,116.1943262,5.3812208,Keningau,Interior,14068,2,1,0.3446666666666667,313.0,1,False,hamlet,79.3505,train,measured
S1374,Pekan Lama Kota Marudu,116.7520247,6.5225146,KotaMarudu,Kudat,873,3,0,0.30833333333333335,8.0,5,True,village,32.251,train,measured
S1375,Kampung Kokol,116.1981364,6.0192661,KotaKinabalu,West Coast,1863,0,0,0.05566666666666667,477.0,0,False,hamlet,22.113,train,measured
S1376,Pagalungan,116.4218735,4.4994724,Nabawan,Interior,0,1,1,-0.044,154.0,93,True,town,7.898,validate,low_evidence
S1377,Tungku,118.8891255,5.0205336,LahadDatu,Tawau,3334,0,0,-0.112,8.0,50,True,town,26.282,train,measured
S1378,Tandek,116.8482926,6.5309639,KotaMarudu,Kudat,2193,0,0,-0.172,11.0,0,False,town,37.812,train,measured
S1379,"KAMPUNG SINASAK BATU PITAS, 89100, KOTA MARUDU, SABAH.",117.0707405,6.71689,Pitas,Kudat,4999,0,0,0.0605,6.0,90,True,village,33.325,train,measured
S1380,Taun Gusi,116.4357307,6.3789754,KotaBelud,West Coast,10336,4,4,0.65125,12.0,3,False,village,79.966,train,measured
S1381,Kampung Panandawan,116.2370789,6.2377035,Tuaran,West Coast,3489,0,0,0.1785,6.0,14,True,hamlet,78.444,train,measured
S1382,Tamonong,116.2167048,6.2253902,Tuaran,West Coast,2834,0,0,0.36366666666666664,7.0,20,True,hamlet,168.5525,train,measured
S1383,Kampung Labuaya,116.2285802,6.1930248,Tuaran,West Coast,8584,9,1,0.686,14.0,124,True,hamlet,165.689,train,measured
