radius_km,mast_id,mast_lat,mast_lon,s_id,s_lat,s_lon,dist_km,chosen_by_distance,min_clear_m,los,fresnel,voids,usable
10,S0676,5.4464732,116.267259,S0062,5.4587899,116.2736526,1.542,0,9.1,True,True,0,True
10,S0676,5.4464732,116.267259,S0659,5.3797614,116.2340885,8.277,0,-7.7,False,False,0,True
10,S0676,5.4464732,116.267259,S0663,5.3891572,116.240027,7.05,0,-18.0,False,False,0,True
10,S0676,5.4464732,116.267259,S0664,5.4542071,116.2578834,1.348,0,5.5,True,False,0,True
10,S0676,5.4464732,116.267259,S0665,5.4183322,116.2561088,3.364,0,10.1,True,True,0,True
10,S0676,5.4464732,116.267259,S0667,5.4797716,116.2752866,3.808,0,9.8,True,True,0,True
10,S0676,5.4464732,116.267259,S0668,5.4489856,116.2702798,0.436,0,8.2,True,True,0,True
10,S0676,5.4464732,116.267259,S0669,5.3997077,116.2381822,6.116,0,8.3,True,False,0,True
10,S0676,5.4464732,116.267259,S0670,5.4728503,116.2654893,2.94,0,6.2,True,True,0,True
10,S0676,5.4464732,116.267259,S0671,5.4044747,116.2475115,5.156,0,7.2,True,True,0,True
10,S0676,5.4464732,116.267259,S0673,5.3940265,116.2424715,6.445,0,-12.7,False,False,0,True
10,S0676,5.4464732,116.267259,S0674,5.4455835,116.2688726,0.204,0,10.0,True,True,0,True
10,S0676,5.4464732,116.267259,S0675,5.4585487,116.2659994,1.35,0,10.0,True,True,0,True
10,S0676,5.4464732,116.267259,S0677,5.4816186,116.2690947,3.913,0,6.7,True,False,0,True
10,S0676,5.4464732,116.267259,S0678,5.4582441,116.2733047,1.47,0,10.0,True,True,0,True
10,S0676,5.4464732,116.267259,S0679,5.4190511,116.2334792,4.825,0,-3.8,False,False,0,True
10,S0676,5.4464732,116.267259,S0680,5.4623131,116.2811304,2.337,0,8.0,True,True,0,True
10,S0676,5.4464732,116.267259,S0681,5.4719211,116.2803596,3.18,0,8.5,True,True,0,True
10,S0676,5.4464732,116.267259,S0682,5.426731,116.2391342,3.809,0,-0.2,False,False,0,True
10,S0676,5.4464732,116.267259,S0683,5.4676301,116.2678351,2.353,0,8.7,True,True,0,True
10,S0676,5.4464732,116.267259,S0684,5.455013,116.2639664,1.017,0,6.7,True,True,0,True
10,S0676,5.4464732,116.267259,S0685,5.451431,116.2568816,1.274,0,4.3,True,False,0,True
10,S0676,5.4464732,116.267259,S0686,5.4356626,116.2497626,2.279,0,5.6,True,False,0,True
10,S0676,5.4464732,116.267259,S0687,5.4457484,116.2570889,1.129,0,10.0,True,True,0,True
10,S0676,5.4464732,116.267259,S0688,5.4307567,116.2278076,4.704,0,-3.3,False,False,0,True
10,S0676,5.4464732,116.267259,S0689,5.4176834,116.227837,5.412,0,-2.4,False,False,0,True
10,S0676,5.4464732,116.267259,S0733,5.472185,116.2000632,7.969,0,-58.8,False,False,0,True
10,S0676,5.4464732,116.267259,S0735,5.4612709,116.2149548,6.019,0,-46.6,False,False,0,True
10,S0676,5.4464732,116.267259,S0750,5.4792463,116.2115667,7.161,0,-48.7,False,False,0,True
10,S0676,5.4464732,116.267259,S0753,5.4643992,116.2108043,6.559,0,-49.0,False,False,0,True
10,S0676,5.4464732,116.267259,S0754,5.4632208,116.2123797,6.354,0,-49.4,False,False,0,True
10,S0676,5.4464732,116.267259,S0755,5.4692707,116.2091656,6.912,0,-72.4,False,False,0,True
10,S0676,5.4464732,116.267259,S0758,5.4385565,116.1878393,8.835,0,-7.3,False,False,0,True
10,S0676,5.4464732,116.267259,S0769,5.4328911,116.1968184,7.942,0,-3.8,False,False,0,True
10,S0676,5.4464732,116.267259,S0803,5.5282671,116.2851388,9.308,0,-52.5,False,False,0,True
10,S0676,5.4464732,116.267259,S1076,5.4127509,116.2331743,5.319,0,3.6,True,False,0,True
10,S0676,5.4464732,116.267259,S0064,5.5091912,116.3233754,9.339,0,-101.2,False,False,0,True
10,S0676,5.4464732,116.267259,S0807,5.5197756,116.3176526,9.877,0,-94.2,False,False,0,True
10,S0677,5.4816186,116.2690947,S0057,5.4228974,116.209765,9.261,0,-55.7,False,False,0,True
10,S0677,5.4816186,116.2690947,S0062,5.4587899,116.2736526,2.588,0,10.1,True,True,0,True
10,S0677,5.4816186,116.2690947,S0664,5.4542071,116.2578834,3.291,0,-8.6,False,False,0,True
10,S0677,5.4816186,116.2690947,S0665,5.4183322,116.2561088,7.182,0,13.2,True,False,0,True
10,S0677,5.4816186,116.2690947,S0667,5.4797716,116.2752866,0.715,0,6.3,True,True,0,True
10,S0677,5.4816186,116.2690947,S0668,5.4489856,116.2702798,3.631,0,6.1,True,True,0,True
10,S0677,5.4816186,116.2690947,S0669,5.3997077,116.2381822,9.73,0,-9.1,False,False,0,True
10,S0677,5.4816186,116.2690947,S0670,5.4728503,116.2654893,1.054,0,5.9,True,True,0,True
10,S0677,5.4816186,116.2690947,S0671,5.4044747,116.2475115,8.905,0,8.5,True,False,0,True
10,S0677,5.4816186,116.2690947,S0674,5.4455835,116.2688726,4.007,0,10.1,True,True,0,True
10,S0677,5.4816186,116.2690947,S0675,5.4585487,116.2659994,2.588,0,2.0,True,False,0,True
10,S0677,5.4816186,116.2690947,S0676,5.4464732,116.267259,3.913,0,8.6,True,True,0,True
10,S0677,5.4816186,116.2690947,S0678,5.4582441,116.2733047,2.641,0,10.1,True,True,0,True
10,S0677,5.4816186,116.2690947,S0679,5.4190511,116.2334792,7.997,0,-19.7,False,False,0,True
10,S0677,5.4816186,116.2690947,S0680,5.4623131,116.2811304,2.526,0,13.2,True,True,0,True
10,S0677,5.4816186,116.2690947,S0681,5.4719211,116.2803596,1.648,0,-28.8,False,False,0,True
10,S0677,5.4816186,116.2690947,S0682,5.426731,116.2391342,6.946,0,-11.1,False,False,0,True
10,S0677,5.4816186,116.2690947,S0683,5.4676301,116.2678351,1.562,0,8.6,True,True,0,True
10,S0677,5.4816186,116.2690947,S0684,5.455013,116.2639664,3.012,0,-2.9,False,False,0,True
10,S0677,5.4816186,116.2690947,S0685,5.451431,116.2568816,3.619,0,-8.8,False,False,0,True
10,S0677,5.4816186,116.2690947,S0686,5.4356626,116.2497626,5.54,0,-5.2,False,False,0,True
10,S0677,5.4816186,116.2690947,S0687,5.4457484,116.2570889,4.204,0,-6.3,False,False,0,True
10,S0677,5.4816186,116.2690947,S0688,5.4307567,116.2278076,7.271,0,-43.9,False,False,0,True
10,S0677,5.4816186,116.2690947,S0689,5.4176834,116.227837,8.45,0,-25.7,False,False,0,True
10,S0677,5.4816186,116.2690947,S0733,5.472185,116.2000632,7.713,0,-173.6,False,False,0,True
10,S0677,5.4816186,116.2690947,S0735,5.4612709,116.2149548,6.406,0,-160.9,False,False,0,True
10,S0677,5.4816186,116.2690947,S0750,5.4792463,116.2115667,6.373,0,-137.4,False,False,0,True
10,S0677,5.4816186,116.2690947,S0753,5.4643992,116.2108043,6.73,0,-191.5,False,False,0,True
10,S0677,5.4816186,116.2690947,S0754,5.4632208,116.2123797,6.603,0,-164.5,False,False,0,True
10,S0677,5.4816186,116.2690947,S0755,5.4692707,116.2091656,6.774,0,-179.4,False,False,0,True
10,S0677,5.4816186,116.2690947,S0769,5.4328911,116.1968184,9.662,0,-149.9,False,False,0,True
10,S0677,5.4816186,116.2690947,S0803,5.5282671,116.2851388,5.483,0,-92.4,False,False,0,True
10,S0677,5.4816186,116.2690947,S0805,5.5411224,116.2810617,6.748,0,-100.6,False,False,0,True
10,S0677,5.4816186,116.2690947,S0813,5.5584849,116.2419076,9.061,0,-83.5,False,False,0,True
10,S0677,5.4816186,116.2690947,S1076,5.4127509,116.2331743,8.628,0,-10.8,False,False,0,True
10,S0677,5.4816186,116.2690947,S0064,5.5091912,116.3233754,6.745,0,-114.0,False,False,0,True
10,S0677,5.4816186,116.2690947,S0807,5.5197756,116.3176526,6.847,0,-154.1,False,False,0,True
10,S0678,5.4582441,116.2733047,S0057,5.4228974,116.209765,8.057,0,-16.8,False,False,0,True
10,S0678,5.4582441,116.2733047,S0062,5.4587899,116.2736526,0.072,0,10.1,True,True,0,True
10,S0678,5.4582441,116.2733047,S0659,5.3797614,116.2340885,9.747,0,-9.9,False,False,0,True
10,S0678,5.4582441,116.2733047,S0663,5.3891572,116.240027,8.52,0,-16.0,False,False,0,True
10,S0678,5.4582441,116.2733047,S0664,5.4542071,116.2578834,1.765,0,5.1,True,False,0,True
10,S0678,5.4582441,116.2733047,S0665,5.4183322,116.2561088,4.829,0,10.1,True,True,0,True
10,S0678,5.4582441,116.2733047,S0667,5.4797716,116.2752866,2.404,0,9.5,True,True,0,True
10,S0678,5.4582441,116.2733047,S0668,5.4489856,116.2702798,1.083,0,7.9,True,True,0,True
10,S0678,5.4582441,116.2733047,S0669,5.3997077,116.2381822,7.582,0,7.8,True,False,0,True
10,S0678,5.4582441,116.2733047,S0670,5.4728503,116.2654893,1.84,0,4.4,True,False,0,True
10,S0678,5.4582441,116.2733047,S0671,5.4044747,116.2475115,6.626,0,7.2,True,True,0,True
10,S0678,5.4582441,116.2733047,S0673,5.3940265,116.2424715,7.914,0,-12.6,False,False,0,True
10,S0678,5.4582441,116.2733047,S0674,5.4455835,116.2688726,1.491,0,9.9,True,True,0,True
10,S0678,5.4582441,116.2733047,S0675,5.4585487,116.2659994,0.809,0,10.0,True,True,0,True
10,S0678,5.4582441,116.2733047,S0676,5.4464732,116.267259,1.47,0,8.6,True,True,0,True
10,S0678,5.4582441,116.2733047,S0677,5.4816186,116.2690947,2.641,0,8.8,True,True,0,True
10,S0678,5.4582441,116.2733047,S0679,5.4190511,116.2334792,6.199,0,-9.2,False,False,0,True
10,S0678,5.4582441,116.2733047,S0680,5.4623131,116.2811304,0.977,0,10.0,True,True,0,True
10,S0678,5.4582441,116.2733047,S0681,5.4719211,116.2803596,1.71,0,8.2,True,True,0,True
10,S0678,5.4582441,116.2733047,S0682,5.426731,116.2391342,5.156,0,6.0,True,False,0,True
10,S0678,5.4582441,116.2733047,S0683,5.4676301,116.2678351,1.207,0,9.9,True,True,0,True
10,S0678,5.4582441,116.2733047,S0684,5.455013,116.2639664,1.094,0,9.7,True,True,0,True
10,S0678,5.4582441,116.2733047,S0685,5.451431,116.2568816,1.969,0,1.8,True,False,0,True
10,S0678,5.4582441,116.2733047,S0686,5.4356626,116.2497626,3.619,0,5.8,True,False,0,True
10,S0678,5.4582441,116.2733047,S0687,5.4457484,116.2570889,2.27,0,6.1,True,False,0,True
10,S0678,5.4582441,116.2733047,S0688,5.4307567,116.2278076,5.891,0,-5.5,False,False,0,True
10,S0678,5.4582441,116.2733047,S0689,5.4176834,116.227837,6.758,0,3.1,True,False,0,True
10,S0678,5.4582441,116.2733047,S0733,5.472185,116.2000632,8.254,0,-65.6,False,False,0,True
10,S0678,5.4582441,116.2733047,S0735,5.4612709,116.2149548,6.468,0,-92.1,False,False,0,True
10,S0678,5.4582441,116.2733047,S0750,5.4792463,116.2115667,7.222,0,-98.7,False,False,0,True
10,S0678,5.4582441,116.2733047,S0753,5.4643992,116.2108043,6.952,0,-84.5,False,False,0,True
10,S0678,5.4582441,116.2733047,S0754,5.4632208,116.2123797,6.766,0,-90.6,False,False,0,True
10,S0678,5.4582441,116.2733047,S0755,5.4692707,116.2091656,7.205,0,-74.6,False,False,0,True
10,S0678,5.4582441,116.2733047,S0758,5.4385565,116.1878393,9.71,0,-28.7,False,False,0,True
10,S0678,5.4582441,116.2733047,S0769,5.4328911,116.1968184,8.924,0,-0.9,False,False,0,True
10,S0678,5.4582441,116.2733047,S0803,5.5282671,116.2851388,7.896,0,-39.3,False,False,0,True
10,S0678,5.4582441,116.2733047,S0805,5.5411224,116.2810617,9.256,0,-98.7,False,False,0,True
10,S0678,5.4582441,116.2733047,S1076,5.4127509,116.2331743,6.732,0,-3.7,False,False,0,True
10,S0678,5.4582441,116.2733047,S0064,5.5091912,116.3233754,7.925,0,-84.3,False,False,0,True
10,S0678,5.4582441,116.2733047,S0807,5.5197756,116.3176526,8.421,0,-62.6,False,False,0,True
10,S0679,5.4190511,116.2334792,S0057,5.4228974,116.209765,2.66,0,6.6,True,False,0,True
10,S0679,5.4190511,116.2334792,S0062,5.4587899,116.2736526,6.269,0,-6.1,False,False,0,True
10,S0679,5.4190511,116.2334792,S0656,5.3409493,116.1995303,9.463,0,10.4,True,False,0,True
10,S0679,5.4190511,116.2334792,S0658,5.3467074,116.2097255,8.463,0,2.0,True,False,0,True
10,S0679,5.4190511,116.2334792,S0659,5.3797614,116.2340885,4.369,0,8.2,True,True,0,True
10,S0679,5.4190511,116.2334792,S0660,5.3629756,116.2129939,6.635,0,2.8,True,False,0,True
10,S0679,5.4190511,116.2334792,S0661,5.3621802,116.219394,6.513,0,6.8,True,False,0,True
10,S0679,5.4190511,116.2334792,S0663,5.3891572,116.240027,3.402,0,10.1,True,True,0,True
10,S0679,5.4190511,116.2334792,S0664,5.4542071,116.2578834,4.752,0,-2.1,False,False,0,True
10,S0679,5.4190511,116.2334792,S0665,5.4183322,116.2561088,2.506,0,10.1,True,True,0,True
10,S0679,5.4190511,116.2334792,S0667,5.4797716,116.2752866,8.186,0,9.8,True,True,0,True
10,S0679,5.4190511,116.2334792,S0668,5.4489856,116.2702798,5.261,0,-6.0,False,False,0,True
10,S0679,5.4190511,116.2334792,S0669,5.3997077,116.2381822,2.213,0,9.3,True,True,0,True
10,S0679,5.4190511,116.2334792,S0670,5.4728503,116.2654893,6.953,0,-13.9,False,False,0,True
10,S0679,5.4190511,116.2334792,S0671,5.4044747,116.2475115,2.245,0,10.1,True,True,0,True
10,S0679,5.4190511,116.2334792,S0673,5.3940265,116.2424715,2.955,0,13.1,True,True,0,True
10,S0679,5.4190511,116.2334792,S0674,5.4455835,116.2688726,4.904,0,-2.7,False,False,0,True
10,S0679,5.4190511,116.2334792,S0675,5.4585487,116.2659994,5.679,0,-4.4,False,False,0,True
10,S0679,5.4190511,116.2334792,S0676,5.4464732,116.267259,4.825,0,-5.2,False,False,0,True
10,S0679,5.4190511,116.2334792,S0677,5.4816186,116.2690947,7.997,0,-29.7,False,False,0,True
10,S0679,5.4190511,116.2334792,S0678,5.4582441,116.2733047,6.199,0,-5.7,False,False,0,True
10,S0679,5.4190511,116.2334792,S0680,5.4623131,116.2811304,7.139,0,-1.3,False,False,0,True
10,S0679,5.4190511,116.2334792,S0681,5.4719211,116.2803596,7.842,0,8.9,True,False,0,True
10,S0679,5.4190511,116.2334792,S0682,5.426731,116.2391342,1.059,0,9.9,True,True,0,True
10,S0679,5.4190511,116.2334792,S0683,5.4676301,116.2678351,6.606,0,-1.7,False,False,0,True
10,S0679,5.4190511,116.2334792,S0684,5.455013,116.2639664,5.233,0,-4.4,False,False,0,True
10,S0679,5.4190511,116.2334792,S0685,5.451431,116.2568816,4.436,0,-0.1,False,False,0,True
10,S0679,5.4190511,116.2334792,S0686,5.4356626,116.2497626,2.581,0,7.6,True,True,0,True
10,S0679,5.4190511,116.2334792,S0687,5.4457484,116.2570889,3.955,0,3.4,True,False,0,True
10,S0679,5.4190511,116.2334792,S0688,5.4307567,116.2278076,1.445,0,8.9,True,True,0,True
10,S0679,5.4190511,116.2334792,S0689,5.4176834,116.227837,0.643,0,9.1,True,True,0,True
10,S0679,5.4190511,116.2334792,S0733,5.472185,116.2000632,6.971,0,9.7,True,False,0,True
10,S0679,5.4190511,116.2334792,S0735,5.4612709,116.2149548,5.123,0,-20.5,False,False,0,True
10,S0679,5.4190511,116.2334792,S0750,5.4792463,116.2115667,7.119,0,8.0,True,True,0,True
10,S0679,5.4190511,116.2334792,S0753,5.4643992,116.2108043,5.633,0,-10.7,False,False,0,True
10,S0679,5.4190511,116.2334792,S0754,5.4632208,116.2123797,5.439,0,-5.3,False,False,0,True
10,S0679,5.4190511,116.2334792,S0755,5.4692707,116.2091656,6.199,0,-9.1,False,False,0,True
10,S0679,5.4190511,116.2334792,S0758,5.4385565,116.1878393,5.498,0,2.0,True,False,0,True
10,S0679,5.4190511,116.2334792,S0769,5.4328911,116.1968184,4.34,0,2.8,True,False,0,True
10,S0679,5.4190511,116.2334792,S1076,5.4127509,116.2331743,0.701,0,7.8,True,True,0,True
10,S0679,5.4190511,116.2334792,S1083,5.3975112,116.1526828,9.259,0,2.2,True,False,0,True
10,S0680,5.4623131,116.2811304,S0057,5.4228974,116.209765,9.034,0,-12.4,False,False,0,True
10,S0680,5.4623131,116.2811304,S0062,5.4587899,116.2736526,0.916,0,8.5,True,True,0,True
10,S0680,5.4623131,116.2811304,S0663,5.3891572,116.240027,9.321,0,-35.6,False,False,0,True
10,S0680,5.4623131,116.2811304,S0664,5.4542071,116.2578834,2.727,0,6.3,True,False,0,True
10,S0680,5.4623131,116.2811304,S0665,5.4183322,116.2561088,5.62,0,-22.3,False,False,0,True
10,S0680,5.4623131,116.2811304,S0667,5.4797716,116.2752866,2.046,0,-7.2,False,False,0,True
10,S0680,5.4623131,116.2811304,S0668,5.4489856,116.2702798,1.908,0,8.8,True,True,0,True
10,S0680,5.4623131,116.2811304,S0669,5.3997077,116.2381822,8.43,0,7.3,True,False,0,True
10,S0680,5.4623131,116.2811304,S0670,5.4728503,116.2654893,2.091,0,5.0,True,True,0,True
10,S0680,5.4623131,116.2811304,S0671,5.4044747,116.2475115,7.43,0,-17.4,False,False,0,True
10,S0680,5.4623131,116.2811304,S0673,5.3940265,116.2424715,8.716,0,-21.0,False,False,0,True
10,S0680,5.4623131,116.2811304,S0674,5.4455835,116.2688726,2.303,0,9.9,True,True,0,True
10,S0680,5.4623131,116.2811304,S0675,5.4585487,116.2659994,1.726,0,10.1,True,True,0,True
10,S0680,5.4623131,116.2811304,S0676,5.4464732,116.267259,2.337,0,8.6,True,True,0,True
10,S0680,5.4623131,116.2811304,S0677,5.4816186,116.2690947,2.526,0,3.2,True,False,0,True
10,S0680,5.4623131,116.2811304,S0678,5.4582441,116.2733047,0.977,0,10.1,True,True,0,True
10,S0680,5.4623131,116.2811304,S0679,5.4190511,116.2334792,7.139,0,-6.9,False,False,0,True
10,S0680,5.4623131,116.2811304,S0681,5.4719211,116.2803596,1.072,0,8.3,True,True,0,True
10,S0680,5.4623131,116.2811304,S0682,5.426731,116.2391342,6.104,0,8.1,True,False,0,True
10,S0680,5.4623131,116.2811304,S0683,5.4676301,116.2678351,1.586,0,10.0,True,True,0,True
10,S0680,5.4623131,116.2811304,S0684,5.455013,116.2639664,2.066,0,9.6,True,True,0,True
10,S0680,5.4623131,116.2811304,S0685,5.451431,116.2568816,2.944,0,3.1,True,False,0,True
10,S0680,5.4623131,116.2811304,S0686,5.4356626,116.2497626,4.565,0,6.6,True,False,0,True
10,S0680,5.4623131,116.2811304,S0687,5.4457484,116.2570889,3.236,0,6.8,True,False,0,True
10,S0680,5.4623131,116.2811304,S0688,5.4307567,116.2278076,6.867,0,-0.9,False,False,0,True
10,S0680,5.4623131,116.2811304,S0689,5.4176834,116.227837,7.709,0,6.6,True,False,0,True
10,S0680,5.4623131,116.2811304,S0733,5.472185,116.2000632,9.04,0,-116.6,False,False,0,True
10,S0680,5.4623131,116.2811304,S0735,5.4612709,116.2149548,7.326,0,-83.9,False,False,0,True
10,S0680,5.4623131,116.2811304,S0750,5.4792463,116.2115667,7.927,0,-94.6,False,False,0,True
10,S0680,5.4623131,116.2811304,S0753,5.4643992,116.2108043,7.788,0,-86.9,False,False,0,True
10,S0680,5.4623131,116.2811304,S0754,5.4632208,116.2123797,7.611,0,-69.2,False,False,0,True
10,S0680,5.4623131,116.2811304,S0755,5.4692707,116.2091656,8.003,0,-99.6,False,False,0,True
10,S0680,5.4623131,116.2811304,S0769,5.4328911,116.1968184,9.89,0,3.0,True,False,0,True
10,S0680,5.4623131,116.2811304,S0803,5.5282671,116.2851388,7.347,0,-24.5,False,False,0,True
10,S0680,5.4623131,116.2811304,S0805,5.5411224,116.2810617,8.763,0,-53.1,False,False,0,True
10,S0680,5.4623131,116.2811304,S1076,5.4127509,116.2331743,7.652,0,0.4,True,False,0,True
10,S0680,5.4623131,116.2811304,S0064,5.5091912,116.3233754,7.003,0,-103.2,False,False,0,True
10,S0680,5.4623131,116.2811304,S0807,5.5197756,116.3176526,7.561,0,-120.5,False,False,0,True
10,S0681,5.4719211,116.2803596,S0057,5.4228974,116.209765,9.528,0,0.5,True,False,0,True
10,S0681,5.4719211,116.2803596,S0062,5.4587899,116.2736526,1.638,0,9.2,True,True,0,True
10,S0681,5.4719211,116.2803596,S0664,5.4542071,116.2578834,3.173,0,8.3,True,True,0,True
10,S0681,5.4719211,116.2803596,S0665,5.4183322,116.2561088,6.536,0,13.2,True,True,0,True
10,S0681,5.4719211,116.2803596,S0667,5.4797716,116.2752866,1.038,0,-13.1,False,False,0,True
10,S0681,5.4719211,116.2803596,S0668,5.4489856,116.2702798,2.784,0,9.0,True,True,0,True
10,S0681,5.4719211,116.2803596,S0669,5.3997077,116.2381822,9.288,0,10.3,True,True,0,True
10,S0681,5.4719211,116.2803596,S0670,5.4728503,116.2654893,1.649,0,10.1,True,True,0,True
10,S0681,5.4719211,116.2803596,S0671,5.4044747,116.2475115,8.335,0,8.5,True,True,0,True
10,S0681,5.4719211,116.2803596,S0673,5.3940265,116.2424715,9.623,0,-8.8,False,False,0,True
10,S0681,5.4719211,116.2803596,S0674,5.4455835,116.2688726,3.193,0,10.2,True,True,0,True
10,S0681,5.4719211,116.2803596,S0675,5.4585487,116.2659994,2.177,0,10.2,True,True,0,True
10,S0681,5.4719211,116.2803596,S0676,5.4464732,116.267259,3.18,0,9.0,True,True,0,True
10,S0681,5.4719211,116.2803596,S0677,5.4816186,116.2690947,1.648,0,-26.7,False,False,0,True
10,S0681,5.4719211,116.2803596,S0678,5.4582441,116.2733047,1.71,0,10.2,True,True,0,True
10,S0681,5.4719211,116.2803596,S0679,5.4190511,116.2334792,7.842,0,-0.8,False,False,0,True
10,S0681,5.4719211,116.2803596,S0680,5.4623131,116.2811304,1.072,0,10.2,True,True,0,True
10,S0681,5.4719211,116.2803596,S0682,5.426731,116.2391342,6.788,0,7.5,True,False,0,True
10,S0681,5.4719211,116.2803596,S0683,5.4676301,116.2678351,1.466,0,10.1,True,True,0,True
10,S0681,5.4719211,116.2803596,S0684,5.455013,116.2639664,2.613,0,8.6,True,True,0,True
10,S0681,5.4719211,116.2803596,S0685,5.451431,116.2568816,3.456,0,6.9,True,True,0,True
10,S0681,5.4719211,116.2803596,S0686,5.4356626,116.2497626,5.266,0,10.5,True,True,0,True
10,S0681,5.4719211,116.2803596,S0687,5.4457484,116.2570889,3.886,0,10.2,True,True,0,True
10,S0681,5.4719211,116.2803596,S0688,5.4307567,116.2278076,7.402,0,3.6,True,False,0,True
10,S0681,5.4719211,116.2803596,S0689,5.4176834,116.227837,8.377,0,9.2,True,False,0,True
10,S0681,5.4719211,116.2803596,S0733,5.472185,116.2000632,8.888,0,-97.5,False,False,0,True
10,S0681,5.4719211,116.2803596,S0735,5.4612709,116.2149548,7.336,0,-99.1,False,False,0,True
10,S0681,5.4719211,116.2803596,S0750,5.4792463,116.2115667,7.658,0,-130.1,False,False,0,True
10,S0681,5.4719211,116.2803596,S0753,5.4643992,116.2108043,7.744,0,-123.1,False,False,0,True
10,S0681,5.4719211,116.2803596,S0754,5.4632208,116.2123797,7.587,0,-102.1,False,False,0,True
10,S0681,5.4719211,116.2803596,S0755,5.4692707,116.2091656,7.886,0,-111.2,False,False,0,True
10,S0681,5.4719211,116.2803596,S0803,5.5282671,116.2851388,6.288,0,-26.2,False,False,0,True
10,S0681,5.4719211,116.2803596,S0805,5.5411224,116.2810617,7.695,0,-50.2,False,False,0,True
10,S0681,5.4719211,116.2803596,S1076,5.4127509,116.2331743,8.401,0,0.0,True,False,0,True
10,S0681,5.4719211,116.2803596,S0064,5.5091912,116.3233754,6.312,0,-72.1,False,False,0,True
10,S0681,5.4719211,116.2803596,S0807,5.5197756,116.3176526,6.734,0,-59.0,False,False,0,True
10,S0682,5.426731,116.2391342,S0057,5.4228974,116.209765,3.279,0,8.2,True,False,0,True
10,S0682,5.426731,116.2391342,S0062,5.4587899,116.2736526,5.226,0,7.8,True,False,0,True
10,S0682,5.426731,116.2391342,S0658,5.3467074,116.2097255,9.475,0,3.4,True,False,0,True
10,S0682,5.426731,116.2391342,S0659,5.3797614,116.2340885,5.253,0,8.3,True,True,0,True
10,S0682,5.426731,116.2391342,S0660,5.3629756,116.2129939,7.657,0,1.8,True,False,0,True
10,S0682,5.426731,116.2391342,S0661,5.3621802,116.219394,7.503,0,6.8,True,False,0,True
10,S0682,5.426731,116.2391342,S0663,5.3891572,116.240027,4.179,0,10.2,True,True,0,True
10,S0682,5.426731,116.2391342,S0664,5.4542071,116.2578834,3.693,0,3.0,True,False,0,True
10,S0682,5.426731,116.2391342,S0665,5.4183322,116.2561088,2.098,0,10.1,True,True,0,True
10,S0682,5.426731,116.2391342,S0667,5.4797716,116.2752866,7.127,0,9.8,True,True,0,True
10,S0682,5.426731,116.2391342,S0668,5.4489856,116.2702798,4.244,0,1.9,True,False,0,True
10,S0682,5.426731,116.2391342,S0669,5.3997077,116.2381822,3.007,0,7.8,True,True,0,True
10,S0682,5.426731,116.2391342,S0670,5.4728503,116.2654893,5.9,0,-12.2,False,False,0,True
10,S0682,5.426731,116.2391342,S0671,5.4044747,116.2475115,2.643,0,10.1,True,True,0,True
10,S0682,5.426731,116.2391342,S0673,5.3940265,116.2424715,3.655,0,13.1,True,True,0,True
10,S0682,5.426731,116.2391342,S0674,5.4455835,116.2688726,3.903,0,7.2,True,False,0,True
10,S0682,5.426731,116.2391342,S0675,5.4585487,116.2659994,4.622,0,-0.4,False,False,0,True
10,S0682,5.426731,116.2391342,S0676,5.4464732,116.267259,3.809,0,1.7,True,False,0,True
10,S0682,5.426731,116.2391342,S0677,5.4816186,116.2690947,6.946,0,-22.4,False,False,0,True
10,S0682,5.426731,116.2391342,S0678,5.4582441,116.2733047,5.156,0,8.1,True,False,0,True
10,S0682,5.426731,116.2391342,S0679,5.4190511,116.2334792,1.059,0,8.4,True,True,0,True
10,S0682,5.426731,116.2391342,S0680,5.4623131,116.2811304,6.104,0,10.1,True,True,0,True
10,S0682,5.426731,116.2391342,S0681,5.4719211,116.2803596,6.788,0,8.9,True,True,0,True
10,S0682,5.426731,116.2391342,S0683,5.4676301,116.2678351,5.548,0,8.6,True,False,0,True
10,S0682,5.426731,116.2391342,S0684,5.455013,116.2639664,4.177,0,1.0,True,False,0,True
10,S0682,5.426731,116.2391342,S0685,5.451431,116.2568816,3.377,0,4.0,True,False,0,True
10,S0682,5.426731,116.2391342,S0686,5.4356626,116.2497626,1.54,0,10.1,True,True,0,True
10,S0682,5.426731,116.2391342,S0687,5.4457484,116.2570889,2.902,0,7.8,True,True,0,True
10,S0682,5.426731,116.2391342,S0688,5.4307567,116.2278076,1.331,0,9.3,True,True,0,True
10,S0682,5.426731,116.2391342,S0689,5.4176834,116.227837,1.605,0,9.2,True,True,0,True
10,S0682,5.426731,116.2391342,S0733,5.472185,116.2000632,6.652,0,9.6,True,False,0,True
10,S0682,5.426731,116.2391342,S0735,5.4612709,116.2149548,4.681,0,-11.7,False,False,0,True
10,S0682,5.426731,116.2391342,S0750,5.4792463,116.2115667,6.589,0,-8.9,False,False,0,True
10,S0682,5.426731,116.2391342,S0753,5.4643992,116.2108043,5.232,0,-8.4,False,False,0,True
10,S0682,5.426731,116.2391342,S0754,5.4632208,116.2123797,5.023,0,-9.8,False,False,0,True
10,S0682,5.426731,116.2391342,S0755,5.4692707,116.2091656,5.777,0,-11.1,False,False,0,True
10,S0682,5.426731,116.2391342,S0758,5.4385565,116.1878393,5.828,0,5.4,True,False,0,True
10,S0682,5.426731,116.2391342,S0769,5.4328911,116.1968184,4.734,0,5.5,True,False,0,True
